customerID,MonthlyCharges,Contract,InternetService,Churn
0621-HJWXJ,81.55,Month-to-month,Fiber optic,No
5844-QVTAT,58.45,One year,DSL,No
8905-IAZPF,95.65,One year,Fiber optic,No
5394-MEITZ,80.6,Two year,DSL,No
6859-QNXIQ,113.1,Two year,Fiber optic,No
2782-LFZVW,58.95,Month-to-month,DSL,No
2866-IKBTM,19.55,Month-to-month,No,No
1342-JPNKI,86.05,Month-to-month,Fiber optic,Yes
2817-NTQDO,45.55,Month-to-month,DSL,Yes
7129-AZJDE,78.95,One year,Fiber optic,No
6986-IJDHX,86.3,Month-to-month,Fiber optic,Yes
2560-PPCHE,105.05,One year,Fiber optic,No
4676-MQUEA,101.9,One year,Fiber optic,No
8138-EALND,19.75,Month-to-month,No,No
3580-HYCSP,110.3,Two year,Fiber optic,No
1352-HNSAW,115.6,Two year,Fiber optic,No
2075-PUEPR,19.35,Two year,No,No
1982-FEBTD,25.6,Two year,No,No
5301-GAUUY,80.35,Month-to-month,Fiber optic,Yes
5791-KAJFD,68.75,One year,DSL,No
2654-VBVPB,19.9,Month-to-month,No,No
1154-HYWWO,70.6,One year,DSL,No
2501-XWWTZ,70.2,Month-to-month,Fiber optic,No
3716-UVSPD,49.3,Month-to-month,DSL,No
6815-ABQFQ,107.25,One year,Fiber optic,No
7343-EOBEU,23.6,Month-to-month,No,No
3701-SFMUH,69.7,Month-to-month,DSL,No
6103-LIANB,99.5,Two year,Fiber optic,No
7319-VENRZ,64.3,Month-to-month,DSL,No
5846-NEQVZ,70.85,Two year,DSL,No
6967-QIQRV,101.9,One year,Fiber optic,No
5781-RFZRP,73.5,Two year,DSL,No
0939-YAPAF,100.25,Month-to-month,Fiber optic,Yes
0308-IVGOK,40.4,One year,DSL,No
7293-LSCDV,19.25,Two year,No,No
7025-WCBNE,59.6,Two year,DSL,No
5756-JYOJT,64.9,One year,DSL,No
4710-FDUIZ,100.3,One year,Fiber optic,Yes
6030-REHUX,110.85,Month-to-month,Fiber optic,No
9548-LIGTA,81.05,Two year,DSL,No
5150-LJNSR,98.05,One year,Fiber optic,No
8270-RKSAP,70.5,Month-to-month,Fiber optic,No
6522-YRBXD,94.55,Month-to-month,Fiber optic,No
2640-LYMOV,19.65,Month-to-month,No,No
1218-VKFPE,19,Month-to-month,No,Yes
3627-FHKBK,75.3,Month-to-month,Fiber optic,Yes
2865-TCHJW,89.2,Month-to-month,Fiber optic,Yes
1423-BMPBQ,19,Month-to-month,No,No
2393-DIVAI,20,Month-to-month,No,No
5192-EBGOV,85.7,Month-to-month,Fiber optic,Yes
4568-KNYWR,63.25,Two year,DSL,No
8752-IMQOS,20.1,One year,No,No
0742-LAFQK,99.15,Two year,Fiber optic,No
0795-LAFGP,90.4,Two year,DSL,No
0619-OLYUR,111.9,Two year,Fiber optic,No
5512-IDZEI,24.9,One year,No,No
0459-SPZHJ,83.5,Two year,DSL,No
0215-BQKGS,84.3,Month-to-month,Fiber optic,No
9244-ZVAPM,45.6,Month-to-month,DSL,No
0719-SYFRB,61.65,Month-to-month,DSL,Yes
8208-EUMTE,54.85,Two year,DSL,No
5172-MIGPM,65.55,Month-to-month,DSL,No
1710-RCXUS,90.35,One year,Fiber optic,No
0374-FIUCA,20.4,Two year,No,No
5839-SUYVZ,74.55,Month-to-month,Fiber optic,No
5173-ZXXXL,19.95,One year,No,No
1096-ADRUX,74.25,One year,Fiber optic,No
2001-MCUUW,108.65,Two year,Fiber optic,No
2731-GJRDG,109.55,One year,Fiber optic,No
4723-BEGSG,86.65,Two year,DSL,No
6516-NKQBO,81,Two year,DSL,No
8672-OAUPW,47.85,One year,DSL,No
8207-DMRVL,114.55,Two year,Fiber optic,No
3419-SNJJD,105.25,Month-to-month,Fiber optic,Yes
6543-CPZMK,29.95,Month-to-month,DSL,Yes
4765-OXPPD,65,Month-to-month,DSL,Yes
2804-ETQDK,20.55,Two year,No,No
6689-VRRTK,109.8,One year,Fiber optic,No
7138-GIRSH,69.5,Two year,DSL,No
9396-ZSFLL,48.85,Month-to-month,DSL,No
6464-KEXXH,25.25,Month-to-month,DSL,No
7134-MJPDY,102.85,One year,Fiber optic,No
5240-CAOYT,87.55,Month-to-month,Fiber optic,No
4059-IIEBK,78.55,Month-to-month,Fiber optic,No
4881-JVQOD,34.55,Month-to-month,DSL,No
0516-UXRMT,92.05,One year,Fiber optic,No
4851-BQDNX,85.05,One year,Fiber optic,No
5148-HKFIR,19.7,Two year,No,No
1009-IRMNA,20,Month-to-month,No,Yes
3003-CMDUU,95.15,Month-to-month,Fiber optic,No
5016-IBERQ,84.25,Month-to-month,Fiber optic,No
6797-UCJHZ,104.6,One year,Fiber optic,No
2469-DTSGX,111.65,Two year,Fiber optic,No
4554-YGZIH,90.05,Month-to-month,Fiber optic,Yes
5099-BAILX,110.75,Month-to-month,Fiber optic,Yes
9931-KGHOA,55,Month-to-month,DSL,No
1775-KWJKQ,89.85,Two year,DSL,No
7665-VIGUD,20.35,One year,No,No
9411-TPQQV,54.55,One year,DSL,No
7207-RMRDB,105.5,Month-to-month,Fiber optic,Yes
7954-MLBUN,99.45,Two year,Fiber optic,No
2077-DDHJK,70.9,Two year,DSL,No
4913-EHYUI,104.55,One year,Fiber optic,Yes
0195-IESCP,85.25,Month-to-month,Fiber optic,Yes
9574-BOSMD,25.4,Two year,No,No
4580-TMHJU,56.15,Month-to-month,DSL,Yes
0970-ETWGE,89.55,Month-to-month,Fiber optic,Yes
4908-XAXAY,89.85,One year,Fiber optic,No
8404-VLQFB,25.25,Month-to-month,No,No
1626-ERCMM,94.55,Month-to-month,Fiber optic,Yes
0887-HJGAR,45.7,Month-to-month,DSL,Yes
2391-IPLOP,69.65,One year,DSL,No
5644-PDMZC,89.5,Month-to-month,Fiber optic,Yes
3509-GWQGF,70,Month-to-month,Fiber optic,No
9576-ANLXO,69.55,Month-to-month,Fiber optic,Yes
2024-BASKD,74.6,Month-to-month,Fiber optic,Yes
5845-BZZIB,20.1,Two year,No,No
1140-UKVZG,24.8,Month-to-month,No,No
4160-AMJTL,19.65,Month-to-month,No,Yes
5183-SNMJQ,95.1,Month-to-month,Fiber optic,No
8100-PNJMH,88.85,Two year,DSL,No
7838-LAZFO,78.8,One year,DSL,No
4464-JCOLN,19.85,One year,No,Yes
2085-JVGAD,20.35,Month-to-month,No,No
5650-VDUDS,24.25,Month-to-month,DSL,Yes
8095-WANWK,45.25,Month-to-month,DSL,No
3030-ZKIWL,20.05,Month-to-month,No,No
9565-FLVCG,69.55,Two year,DSL,No
8755-OGKNA,19.5,Two year,No,No
2800-VEQXM,74.75,Month-to-month,Fiber optic,No
7538-GWHML,69.65,Month-to-month,Fiber optic,Yes
5533-RJFTJ,30.2,Month-to-month,DSL,No
3859-CVCET,45.65,Month-to-month,DSL,Yes
0214-JHPFW,57.8,Two year,DSL,No
5642-MHDQT,19.85,One year,No,No
3088-FVYWK,25.55,Two year,No,No
3276-HDUEG,75.05,Month-to-month,Fiber optic,Yes
9092-GDZKO,24.85,Month-to-month,No,No
0823-HSCDJ,49.15,Month-to-month,DSL,Yes
3729-OWRVL,110.35,Two year,Fiber optic,No
2324-AALNO,24.55,One year,No,No
0822-GAVAP,34.7,Month-to-month,DSL,Yes
5760-IFJOZ,107.95,Month-to-month,Fiber optic,No
2826-UWHIS,81.4,Month-to-month,Fiber optic,No
1448-PWKYE,80,Month-to-month,Fiber optic,Yes
7501-IWUNG,73.8,Two year,DSL,No
4957-TREIR,64.4,Month-to-month,DSL,No
7251-LJBQN,103.75,One year,Fiber optic,No
8040-MNRTF,71.1,Month-to-month,Fiber optic,No
1536-HBSWP,49.9,Month-to-month,DSL,No
5313-FPXWG,24.6,One year,No,No
0067-DKWBL,49.25,Month-to-month,DSL,Yes
0946-FKYTX,30.1,One year,DSL,No
5076-YVXCM,83.4,Month-to-month,Fiber optic,No
8262-COGGB,20.45,Month-to-month,No,No
6663-JOCQO,75.25,One year,DSL,No
9620-QJREV,20.55,One year,No,No
2276-YDAVZ,75.1,Month-to-month,Fiber optic,Yes
2682-KEVRP,20.05,One year,No,No
2480-JZOSN,20.65,Month-to-month,No,No
0078-XZMHT,85.15,Two year,DSL,No
5896-NPFWW,50.15,Month-to-month,DSL,Yes
9978-HYCIN,84.95,One year,Fiber optic,No
8338-QIUNR,66.5,Two year,DSL,No
1525-LNLOJ,63.3,Two year,DSL,No
9450-TRJUU,83.15,Month-to-month,Fiber optic,No
1766-GKNMI,84.9,Month-to-month,Fiber optic,No
6942-LBFDP,20.55,Month-to-month,No,No
1456-TWCGB,49.25,Month-to-month,DSL,No
7133-VBDCG,79.85,Month-to-month,Fiber optic,Yes
7596-ZYWBB,59.6,Two year,DSL,No
8329-UTMVM,104.65,One year,Fiber optic,No
3014-WJKSM,75.3,Month-to-month,Fiber optic,No
3347-YJZZE,80.1,Month-to-month,DSL,No
1029-QFBEN,19.55,Month-to-month,No,Yes
7929-DMBCV,81,Month-to-month,Fiber optic,No
9661-JALZV,24.7,Two year,No,No
5433-KYGHE,86,Month-to-month,Fiber optic,No
4312-KFRXN,25.4,Two year,No,No
5575-TPIZQ,89.15,Month-to-month,Fiber optic,No
0114-IGABW,58.25,Two year,DSL,No
9944-AEXBM,85.65,Month-to-month,Fiber optic,No
1853-ARAAQ,50.35,Month-to-month,DSL,No
6952-OMNWB,80.35,Month-to-month,Fiber optic,No
4697-LUPSU,20.2,One year,No,No
8434-VGEQQ,20.55,Two year,No,No
4952-YSOGZ,85.95,Month-to-month,Fiber optic,Yes
1589-AGTLK,45.35,Month-to-month,DSL,Yes
5244-IRFIH,94.5,Month-to-month,Fiber optic,Yes
6549-YMFAW,21.25,Month-to-month,No,No
4950-HKQTE,26.25,Two year,No,No
6786-OBWQR,80.85,Month-to-month,Fiber optic,No
2684-EIWEO,91.7,Month-to-month,Fiber optic,Yes
2753-JMMCV,74.2,Two year,DSL,No
6439-GTPCA,87.25,Month-to-month,Fiber optic,Yes
6621-YOBKI,20.35,Month-to-month,No,No
1216-JWVUX,75.5,Month-to-month,Fiber optic,No
7564-GHCVB,79.05,Two year,Fiber optic,No
1173-NOEYG,90.15,Month-to-month,Fiber optic,No
7595-EHCDL,50.6,Month-to-month,DSL,No
6647-ZEDXT,110.45,One year,Fiber optic,No
2521-NPUZR,101,Two year,Fiber optic,No
1307-TVUFB,79.35,Month-to-month,Fiber optic,No
7503-MIOGA,89.85,Two year,DSL,No
4381-MHQDC,65,Two year,DSL,No
6923-JHPMP,80.45,Month-to-month,Fiber optic,No
5138-WVKYJ,98.55,Month-to-month,Fiber optic,Yes
4018-PPNDW,24.1,Two year,No,No
1635-FJFCC,44.05,Month-to-month,DSL,No
2499-AJYUA,110.8,Two year,Fiber optic,No
6919-ELBGL,114.95,Two year,Fiber optic,No
3966-HRMZA,75.05,Month-to-month,Fiber optic,No
6425-JWTDV,19.25,Two year,No,No
8405-IGQFX,90.05,One year,Fiber optic,No
8224-IVVPA,56.7,Month-to-month,DSL,No
9477-LGWQI,80.15,Two year,DSL,No
1410-RSCMR,71.35,Month-to-month,DSL,No
3115-CZMZD,20.25,Two year,No,No
0139-IVFJG,90.35,Month-to-month,Fiber optic,No
6683-VLCTZ,98.55,Month-to-month,Fiber optic,Yes
5730-DBDSI,19.7,Two year,No,No
0030-FNXPP,19.85,Month-to-month,No,No
2189-WWOEW,85.9,Month-to-month,Fiber optic,Yes
5684-FJVYR,90.35,Two year,Fiber optic,No
4013-GUXND,20.8,Month-to-month,No,No
1894-IGFSG,89.25,Month-to-month,Fiber optic,Yes
7379-POKDZ,70.3,Month-to-month,Fiber optic,Yes
1266-NZYUI,66.85,Two year,DSL,No
7969-FFOWG,19.9,Two year,No,No
4718-DHSMV,35.8,Month-to-month,DSL,No
5175-WLYXL,78.85,Month-to-month,Fiber optic,No
7817-OMJNA,20.4,One year,No,No
8728-SKJLR,74.25,Month-to-month,Fiber optic,No
3137-NYQQI,64.8,One year,DSL,No
7706-DZNKK,20.45,Month-to-month,No,No
0236-HFWSV,93.35,Month-to-month,Fiber optic,Yes
3900-AQPHZ,19.9,Month-to-month,No,Yes
5842-POCOP,88.9,Month-to-month,Fiber optic,Yes
2037-XJFUP,95.8,One year,Fiber optic,Yes
8823-RLPWL,110.65,Two year,Fiber optic,No
9505-SQFSW,40.3,Month-to-month,DSL,No
7314-OXENN,82,Month-to-month,Fiber optic,Yes
3758-CKOQL,107,One year,Fiber optic,No
0322-CHQRU,45.35,Month-to-month,DSL,Yes
5676-CFLYY,73.35,Two year,DSL,No
7521-AFHAB,44.8,Month-to-month,DSL,No
0285-INHLN,54.75,Month-to-month,DSL,No
4678-DVQEO,52.2,Month-to-month,DSL,Yes
5125-CNDSP,40.6,One year,DSL,No
0691-IFBQW,110,One year,Fiber optic,Yes
4992-LTJNE,55.3,Two year,DSL,No
2202-OUTMO,60.85,Month-to-month,DSL,No
0810-BDHAW,78.4,One year,DSL,No
0229-LFJAF,69.65,Two year,DSL,No
7131-ZQZNK,59.85,Two year,DSL,No
3442-ZHHCC,76.9,One year,DSL,No
5726-CVNYA,19.85,Two year,No,No
9871-ELEYA,67.65,Two year,DSL,No
4257-GAESD,45,Month-to-month,DSL,No
5173-WXOQV,64.2,Month-to-month,DSL,No
2040-OBMLJ,81.7,One year,Fiber optic,No
6286-ZHAOK,25.55,Month-to-month,No,No
3807-XHCJH,20,Month-to-month,No,No
3009-JWMPU,96.75,One year,Fiber optic,Yes
5671-RQRLP,75.65,Two year,Fiber optic,No
1450-GALXR,98.5,Month-to-month,Fiber optic,Yes
8859-AXJZP,23.8,Two year,No,No
3174-AKMAS,64.2,Two year,DSL,No
3138-BKYAV,85.35,Month-to-month,Fiber optic,Yes
9926-PJHDQ,76.8,Two year,DSL,No
7382-DFJTU,55.2,Month-to-month,DSL,No
2798-NYLMZ,108.55,Two year,Fiber optic,No
4289-DTDKW,101.3,Month-to-month,Fiber optic,Yes
1820-TQVEV,69.55,Month-to-month,Fiber optic,Yes
2239-JALAW,103.25,One year,Fiber optic,Yes
4853-RULSV,104,Two year,Fiber optic,Yes
8098-TDCBU,25.25,Two year,No,No
3551-GAEGL,30.4,One year,DSL,No
4785-NKHCX,20.05,Month-to-month,No,No
3196-NVXLZ,84.6,Month-to-month,Fiber optic,No
6275-YDUVO,86.2,Month-to-month,Fiber optic,Yes
0036-IHMOT,103.7,One year,Fiber optic,No
0115-TFERT,111.2,Month-to-month,Fiber optic,Yes
4178-EGMON,88,Two year,Fiber optic,No
4220-TINQT,106.35,Month-to-month,Fiber optic,No
5318-YKDPV,79.15,Two year,DSL,No
7975-TZMLR,103.1,One year,Fiber optic,No
0295-QVKPB,63.95,Month-to-month,DSL,No
4335-BSMJS,25.8,Two year,No,No
2311-QYMUQ,89.45,Month-to-month,Fiber optic,Yes
3643-AHCFP,95.6,Month-to-month,Fiber optic,Yes
9146-JRIOX,25.55,Month-to-month,No,No
3104-OWCGK,90.95,One year,Fiber optic,Yes
5337-IIWKZ,44.85,Month-to-month,DSL,No
9101-BWFSS,108.55,One year,Fiber optic,Yes
9650-VBUOG,25.05,Two year,No,No
3487-EARAT,74.1,One year,DSL,No
2672-TGEFF,88.8,Month-to-month,Fiber optic,No
9231-ZJYAM,78.85,Month-to-month,Fiber optic,Yes
4250-WAROZ,93.25,Month-to-month,Fiber optic,No
8184-WMOFI,71.4,One year,DSL,No
6982-SSHFK,44.4,Month-to-month,DSL,Yes
6092-QZVPP,79.2,Month-to-month,DSL,No
4625-LAMOB,20.4,Two year,No,No
0727-BMPLR,100,One year,Fiber optic,Yes
0392-BZIUW,105,Two year,Fiber optic,No
1038-ZAGBI,19.8,One year,No,Yes
6549-NNDYT,30.85,Month-to-month,DSL,No
3027-ZTDHO,89.9,Month-to-month,Fiber optic,Yes
0422-OHQHQ,20.55,One year,No,No
6916-HIJSE,84.85,Two year,DSL,No
2316-ESMLS,33.15,One year,DSL,No
9778-OGKQZ,92,Two year,DSL,No
7408-OFWXJ,89.8,Two year,DSL,No
6007-TCTST,115.8,Two year,Fiber optic,No
2252-NKNSI,85.15,Two year,DSL,No
8713-IGZSO,24.85,Month-to-month,No,No
7905-TVXTA,64.35,Month-to-month,DSL,No
7695-PKLCZ,20.5,Two year,No,No
2382-BCKQJ,100.15,One year,Fiber optic,Yes
8374-UULRV,86.05,Two year,DSL,No
2207-NHRJK,50.8,Month-to-month,DSL,Yes
3224-DFQNQ,89,One year,Fiber optic,No
5275-PMFUT,64.8,Two year,DSL,No
4795-UXVCJ,19.8,One year,No,No
9777-IQHWP,93.4,Two year,Fiber optic,No
0947-MUGVO,73.65,Month-to-month,Fiber optic,Yes
9944-HKVVB,95.1,Month-to-month,Fiber optic,Yes
4124-MMETB,94.65,Month-to-month,Fiber optic,Yes
3671-SHRSP,80.6,Month-to-month,Fiber optic,Yes
0979-MOZQI,39,Two year,DSL,No
2732-ISEZX,20.5,Month-to-month,No,No
3313-QKNKB,85.55,One year,Fiber optic,Yes
0323-XWWTN,26.4,Two year,No,No
1937-OTUKY,98.2,Two year,Fiber optic,No
1573-LGXBA,97.55,One year,Fiber optic,No
1764-VUUMT,19.95,Two year,No,No
5073-WXOYN,50.8,Month-to-month,DSL,Yes
4713-ZBURT,99.7,Two year,Fiber optic,No
3050-GBUSH,34.8,Month-to-month,DSL,No
0207-MDKNV,105.1,Month-to-month,Fiber optic,Yes
7876-AEHIG,60.15,One year,DSL,No
7945-HLKEA,64.75,One year,DSL,No
9342-VNIMQ,54.65,Month-to-month,DSL,No
9851-KIELU,110.1,Month-to-month,Fiber optic,Yes
3523-BRGUW,19.3,One year,No,No
3908-BLSYF,83.9,Month-to-month,Fiber optic,Yes
3199-NPKCN,111.25,One year,Fiber optic,No
5170-PTRKA,35.8,One year,DSL,No
4661-NJEUX,20.05,Month-to-month,No,No
2123-AGEEN,84.35,Month-to-month,Fiber optic,No
1258-YMZNM,110.5,One year,Fiber optic,No
0048-LUMLS,91.2,One year,Fiber optic,No
7549-MYGPK,100.55,Month-to-month,Fiber optic,Yes
5898-IGSLP,89.3,Month-to-month,Fiber optic,No
3804-RVTGV,103.85,Month-to-month,Fiber optic,Yes
6259-WJQLC,81.1,Month-to-month,Fiber optic,No
9227-LUNBG,24.6,Month-to-month,DSL,Yes
7997-EASSD,81.2,One year,Fiber optic,No
0730-KOAVE,94.3,Month-to-month,Fiber optic,No
8975-SKGRX,116.1,Two year,Fiber optic,No
0678-RLHVP,105.55,Two year,Fiber optic,No
4315-MURBD,98.9,Month-to-month,Fiber optic,Yes
2267-FPIMA,94.4,Month-to-month,Fiber optic,No
1051-GEJLJ,19.5,Month-to-month,No,No
9734-YWGEX,98.3,Month-to-month,Fiber optic,Yes
2719-BDAQO,93.85,Month-to-month,Fiber optic,Yes
5285-MVEHD,105.6,One year,Fiber optic,No
0379-DJQHR,81.35,Two year,DSL,No
0781-LKXBR,100.5,Month-to-month,Fiber optic,Yes
5543-QDCRY,56.4,Month-to-month,DSL,No
0297-RBCSG,65.35,One year,DSL,No
4694-PHWFW,19.95,Month-to-month,No,No
0835-JKADZ,111.25,Two year,Fiber optic,No
1907-UBQFC,72.85,Month-to-month,Fiber optic,Yes
7508-SMHXL,89,Month-to-month,Fiber optic,No
3865-YIOTT,106.1,One year,Fiber optic,No
5993-BQHEA,20.05,One year,No,No
6024-RUGGH,25.2,Two year,No,No
6513-EECDB,73.55,Month-to-month,Fiber optic,Yes
3956-CJUST,75.4,Month-to-month,Fiber optic,No
4079-WWQQQ,65.55,Two year,DSL,No
6103-BOCOU,80.7,Month-to-month,Fiber optic,No
5149-TGWDZ,104.55,One year,Fiber optic,No
7471-WNSUF,24.15,One year,No,No
8942-DBMHZ,20.45,Month-to-month,No,No
4301-VVZKA,75.4,Month-to-month,Fiber optic,No
9199-PWQVC,79.7,One year,DSL,No
4824-GUCBY,81.7,Month-to-month,Fiber optic,No
5393-HJZSM,76.3,Month-to-month,DSL,No
7074-IEVOJ,79.4,Month-to-month,Fiber optic,Yes
9625-QSTYE,81.15,Month-to-month,Fiber optic,Yes
0862-PRCBS,103.75,Two year,Fiber optic,No
8812-ZRHFP,86.45,One year,Fiber optic,No
5146-CBVOE,75.1,Month-to-month,Fiber optic,No
0454-OKRCT,80.6,Two year,Fiber optic,No
5787-KXGIY,19.3,Two year,No,No
4750-ZRXIU,84.6,Month-to-month,Fiber optic,Yes
4198-VFOEA,33.6,One year,DSL,No
6630-UJZMY,83.25,Month-to-month,Fiber optic,No
5709-LVOEQ,80.85,Two year,DSL,No
6400-BWQKW,79.05,Month-to-month,Fiber optic,Yes
2692-AQCPF,108.05,One year,Fiber optic,No
0347-UBKUZ,19.9,Month-to-month,No,No
0835-DUUIQ,21.05,One year,No,No
0811-GSDTP,30.15,Month-to-month,DSL,No
7567-ECMCM,79.85,Month-to-month,Fiber optic,No
6115-ZTBFQ,65.5,Two year,DSL,No
6353-BRMMA,104.1,Month-to-month,Fiber optic,No
6680-WKXRZ,74.4,Month-to-month,Fiber optic,Yes
6231-WFGFH,20.5,Month-to-month,No,No
9904-EHEVJ,91.35,Month-to-month,Fiber optic,No
7028-DVOIQ,99.05,Month-to-month,Fiber optic,Yes
6169-PPETC,20.5,Two year,No,No
4208-UFFGW,44.95,Month-to-month,DSL,Yes
8584-KMVXD,75.6,Month-to-month,Fiber optic,No
8467-WYNSR,55.1,Month-to-month,DSL,No
0851-DFJKB,58.95,Month-to-month,DSL,No
5382-SOYZL,95.1,Month-to-month,Fiber optic,No
9448-REEVD,44.7,Month-to-month,DSL,Yes
3261-CQXOL,25.45,Two year,No,No
8388-FYNPZ,56.75,Month-to-month,DSL,No
4002-BQWPQ,81.75,Month-to-month,DSL,No
5651-YLPRD,86.1,Month-to-month,Fiber optic,No
2826-DXLQO,29.8,Month-to-month,DSL,No
4378-BZYFP,20.5,One year,No,No
9489-UTFKA,60.9,Month-to-month,DSL,No
4849-PYRLQ,73.25,Two year,DSL,No
9117-SHLZX,45.7,Month-to-month,DSL,Yes
9889-TMAHG,100.3,Month-to-month,Fiber optic,Yes
4541-RMRLG,19.25,Month-to-month,No,Yes
7764-BDPEE,20.85,Month-to-month,No,No
3429-IFLEM,77.35,Two year,DSL,No
3158-MOERK,96,Month-to-month,Fiber optic,Yes
7294-TMAOP,90.55,Month-to-month,Fiber optic,Yes
5002-GCQFH,93.85,Month-to-month,Fiber optic,No
0556-FJEGU,70.1,Two year,DSL,No
8919-FYFQZ,30.35,Month-to-month,DSL,Yes
0604-THJFP,75.95,Two year,DSL,No
2834-JRTUA,108.05,Two year,Fiber optic,Yes
5875-YPQFJ,69.9,Month-to-month,Fiber optic,Yes
5879-SESNB,75.25,Month-to-month,Fiber optic,No
6646-QVXLR,103.75,One year,Fiber optic,Yes
6461-PPAXN,54.95,One year,DSL,No
3318-ISQFQ,19.5,Month-to-month,No,No
1106-HRLKZ,19.6,Two year,No,No
2483-XSSMZ,47.85,One year,DSL,No
8603-IJWDN,86.6,Month-to-month,Fiber optic,Yes
8165-ZJRNM,23.75,Two year,No,No
9369-XFEHK,80.6,Month-to-month,Fiber optic,Yes
2604-XVDAM,43.8,Month-to-month,DSL,No
3717-OFRTN,19.75,Month-to-month,No,No
9046-JBFWA,19.15,Month-to-month,No,No
3280-NMUVX,19.6,One year,No,No
1206-EHBDD,80.3,Two year,Fiber optic,No
8361-LBRDI,24.35,Two year,No,No
4883-KCPZJ,25.25,Two year,No,No
9108-EQPNQ,26.1,Two year,No,No
7277-KAMWT,20,Two year,No,No
3842-IYKUE,85.3,Month-to-month,Fiber optic,Yes
6641-XRPSU,70,Month-to-month,Fiber optic,Yes
1374-DMZUI,94.3,Month-to-month,Fiber optic,Yes
2545-LXYVJ,20.7,Two year,No,No
3234-VKACU,70.3,Month-to-month,DSL,No
8357-EQXFO,95.35,Month-to-month,Fiber optic,Yes
1989-PRJHP,75.5,Month-to-month,Fiber optic,Yes
8120-JDCAM,69.55,Month-to-month,Fiber optic,No
8917-FAEMR,19.85,Two year,No,No
7047-YXDMZ,20,Month-to-month,No,No
2858-EIMXH,95.85,One year,Fiber optic,No
9524-EGPJC,90.1,Month-to-month,Fiber optic,Yes
6993-OHLXR,68.95,Month-to-month,Fiber optic,Yes
8818-XYFCQ,99.55,Month-to-month,Fiber optic,Yes
6419-ZTTLE,20.75,One year,No,No
0929-HYQEW,50.15,Month-to-month,DSL,No
6614-YOLAC,58.65,Two year,DSL,No
7426-RHZGU,95.9,Month-to-month,Fiber optic,No
4065-JJAVA,49.5,Month-to-month,DSL,No
4695-VADHF,57.45,Month-to-month,DSL,Yes
3863-IUBJR,53.65,One year,DSL,Yes
7649-SIJJF,80.1,Two year,DSL,No
9361-YNQWJ,24.4,One year,No,No
3748-FVMZZ,40.05,Month-to-month,DSL,No
9391-TTOYH,19.5,Month-to-month,No,No
1452-XRSJV,51.05,Month-to-month,DSL,No
3422-WJOYD,54.35,One year,DSL,No
8242-SOQUO,84.7,Month-to-month,Fiber optic,No
7460-ITWWP,86.1,Month-to-month,Fiber optic,No
7147-AYBAA,70.35,Month-to-month,Fiber optic,No
7868-TMWMZ,110,Two year,Fiber optic,No
4822-RVYBB,100.6,Month-to-month,Fiber optic,Yes
6732-FZUGP,94.9,One year,Fiber optic,No
8436-BJUMM,83.75,Month-to-month,Fiber optic,Yes
4184-TJFAN,88.3,Month-to-month,Fiber optic,Yes
8329-GWVPJ,69.75,Month-to-month,Fiber optic,No
1352-VHKAJ,71.6,Month-to-month,DSL,No
4145-UQXUQ,92.1,Month-to-month,Fiber optic,Yes
2632-TACXW,23.65,Two year,No,No
8146-QQKZH,81.85,Two year,DSL,No
1767-CJKBA,25.1,Two year,No,No
6445-TNRXS,114.7,Two year,Fiber optic,No
4581-LNWUM,49.15,Month-to-month,DSL,No
4869-EPIUS,80.9,One year,Fiber optic,No
9948-YPTDG,79.45,Month-to-month,Fiber optic,Yes
1236-WFCDV,90.45,Month-to-month,Fiber optic,Yes
1915-OAKWD,19.3,One year,No,No
7296-PIXQY,70.2,Month-to-month,Fiber optic,No
4883-QICIH,69.75,Month-to-month,Fiber optic,Yes
3354-OADJP,54.25,One year,DSL,No
3524-WQDSG,99.3,Month-to-month,Fiber optic,No
0810-DHDBD,74,One year,DSL,No
4026-SKKHW,50.25,Month-to-month,DSL,No
2829-HYVZP,19.8,One year,No,No
8329-IBCTI,19.65,Month-to-month,No,Yes
1271-SJBGZ,43.65,Month-to-month,DSL,Yes
3845-JHAMY,35.5,Month-to-month,DSL,No
7013-PSXHK,80.75,One year,DSL,No
5669-SRAIP,39.5,Month-to-month,DSL,Yes
5981-ITEMU,97.1,Month-to-month,Fiber optic,Yes
3486-NPGST,19.55,One year,No,No
6941-PMGEP,80,Month-to-month,Fiber optic,Yes
1624-WOIWJ,84.7,Month-to-month,Fiber optic,Yes
2074-GKOWZ,89.55,Month-to-month,Fiber optic,Yes
0376-YMCJC,90.6,Month-to-month,Fiber optic,Yes
6100-FJZDG,20.05,One year,No,No
4829-ZLJTK,112.4,Two year,Fiber optic,No
1730-VFMWO,50.2,Month-to-month,DSL,No
7143-BQIBA,62.25,Month-to-month,DSL,No
3800-LYTRK,55.7,One year,DSL,No
0634-SZPQA,90.05,Month-to-month,Fiber optic,Yes
9646-NMHXE,19.65,Two year,No,No
7030-NJVDP,89.25,Month-to-month,Fiber optic,No
5536-RTPWK,99.05,Month-to-month,Fiber optic,Yes
8883-GRDWQ,54,One year,DSL,No
6166-ILMNY,69.75,Month-to-month,Fiber optic,Yes
3097-NNSPB,49.05,Month-to-month,DSL,Yes
7771-ZONAT,56.75,Two year,DSL,No
0655-RBDUG,98.05,Month-to-month,Fiber optic,Yes
2111-DWYHN,21.1,Month-to-month,No,No
